age,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,salary
56,private,associate,separated,other-service,other_relative,white,0,0,0,25,iran,0
31,private,bachelors,unmarried,prof-specialty,child,white,0,0,0,25,united-states,0
33,private,bachelors,married,exec-managerial,husband,white,0,0,0,40,united-states,1
26,private,hs_grad,married,other-service,husband,white,0,0,0,40,united-states,0
33,private,bachelors,married,exec-managerial,husband,white,0,0,0,40,united-states,1
46,local_gov,hs_grad,married,transport-moving,husband,white,0,0,0,30,united-states,0
59,unknown,bachelors,married,unknown,husband,white,0,0,0,40,united-states,1
38,federal_gov,hs_grad,married,adm-clerical,husband,white,0,0,0,40,united-states,1
65,private,hs_grad,widowed,other-service,other_relative,other,0,0,0,40,united-states,0
40,private,associate,married,tech-support,husband,white,0,0,0,40,united-states,1
42,private,hs_grad,married,adm-clerical,wife,white,1,0,0,35,united-states,0
26,self_emp_not_inc,below_hs_grad,married,craft-repair,husband,white,0,0,0,40,portugal,0
36,private,below_hs_grad,married,other-service,wife,white,1,0,0,24,united-states,0
62,private,master,married,prof-specialty,husband,white,0,0,0,40,united-states,1
43,private,bachelors,married,transport-moving,husband,white,0,0,0,45,united-states,0
43,private,bachelors,divorced,exec-managerial,other_relative,white,0,0,1564,45,united-states,1
22,private,hs_grad,separated,sales,other_relative,white,0,0,0,55,united-states,0
28,private,hs_grad,married,craft-repair,husband,white,0,0,0,40,united-states,0
56,self_emp_not_inc,bachelors,married,sales,husband,white,0,0,0,45,united-states,0
22,private,associate,unmarried,sales,other_relative,white,1,0,0,15,united-states,0
57,private,bachelors,divorced,exec-managerial,other_relative,white,1,0,0,45,united-states,1
39,private,hs_grad,divorced,sales,other_relative,white,1,0,0,40,united-states,0
26,federal_gov,bachelors,unmarried,adm-clerical,other_relative,white,1,0,0,15,united-states,0
17,private,hs_grad,unmarried,other-service,child,white,0,0,0,10,united-states,0
40,state_gov,associate,married,machine-op-inspct,husband,white,0,0,0,38,united-states,1
45,private,hs_grad,married,machine-op-inspct,husband,black,0,0,0,40,united-states,0
44,private,hs_grad,unmarried,craft-repair,other_relative,black,0,0,0,40,united-states,0
20,local_gov,bachelors,unmarried,adm-clerical,child,white,1,0,0,10,united-states,0
33,private,hs_grad,married,craft-repair,wife,white,1,0,0,40,united-states,0
23,private,bachelors,unmarried,sales,other_relative,white,0,0,0,40,united-states,0
46,self_emp_not_inc,master,divorced,exec-managerial,other_relative,white,0,0,0,30,united-states,0
38,private,hs_grad,married,sales,husband,white,0,0,0,50,united-states,0
54,private,hs_grad,divorced,transport-moving,other_relative,white,0,0,0,40,united-states,0
46,private,below_hs_grad,divorced,craft-repair,other_relative,white,1,0,2339,45,united-states,0
25,private,bachelors,married,craft-repair,husband,white,0,0,0,40,united-states,0
46,private,bachelors,divorced,sales,other_relative,white,1,0,0,40,united-states,0
36,local_gov,bachelors,married,transport-moving,wife,white,1,0,0,40,united-states,0
23,private,hs_grad,unmarried,other-service,other_relative,white,1,0,0,25,united-states,0
29,private,hs_grad,separated,machine-op-inspct,other_relative,white,0,0,0,40,united-states,0
44,private,bachelors,married,adm-clerical,wife,white,1,0,2415,6,united-states,1
19,private,bachelors,unmarried,adm-clerical,child,white,1,0,0,16,united-states,0
19,private,hs_grad,unmarried,other-service,other_relative,white,1,0,0,40,united-states,0
35,private,hs_grad,married,other-service,wife,white,1,0,0,40,united-states,1
27,private,bachelors,unmarried,craft-repair,other_relative,white,0,0,0,50,united-states,0
46,self_emp_not_inc,associate,separated,craft-repair,other_relative,white,0,0,0,40,united-states,0
34,state_gov,bachelors,married,exec-managerial,husband,white,0,7688,0,45,?,1
34,private,hs_grad,unmarried,other-service,other_relative,white,1,0,0,35,united-states,0
44,private,bachelors,married,tech-support,husband,white,0,0,0,40,united-states,0
45,private,bachelors,divorced,handlers-cleaners,other_relative,white,1,0,0,40,united-states,0
20,unknown,hs_grad,unmarried,unknown,other_relative,white,1,0,0,35,united-states,0
25,private,bachelors,married,exec-managerial,husband,white,0,0,0,55,united-states,1
52,self_emp_inc,bachelors,married,exec-managerial,husband,white,0,0,0,50,united-states,1
20,private,bachelors,unmarried,handlers-cleaners,child,white,0,0,0,40,united-states,0
28,private,bachelors,unmarried,other-service,other_relative,white,1,0,0,40,united-states,0
50,state_gov,bachelors,married,protective-serv,husband,white,0,0,0,40,united-states,1
34,private,associate,divorced,tech-support,other_relative,white,1,0,0,64,united-states,0
28,private,below_hs_grad,married,handlers-cleaners,husband,other,0,0,2179,40,puerto-rico,0
41,private,master,married,exec-managerial,husband,white,0,0,1977,65,united-states,1
28,private,hs_grad,married,adm-clerical,husband,white,0,0,0,40,united-states,0
46,self_emp_not_inc,hs_grad,married,craft-repair,husband,white,0,0,0,25,united-states,0
28,unknown,bachelors,married,unknown,wife,white,1,0,1887,40,united-states,1
32,private,bachelors,married,exec-managerial,husband,white,0,0,0,50,united-states,0
41,local_gov,bachelors,divorced,other-service,other_relative,black,1,0,0,24,united-states,0
24,private,hs_grad,unmarried,handlers-cleaners,other_relative,black,1,0,0,40,united-states,0
33,private,bachelors,divorced,exec-managerial,other_relative,white,1,0,0,40,united-states,0
46,private,doctorate,married,exec-managerial,husband,white,0,15024,0,60,united-states,1
31,state_gov,bachelors,married,machine-op-inspct,husband,white,0,0,0,40,united-states,0
35,private,hs_grad,divorced,craft-repair,other_relative,white,0,0,0,50,united-states,1
52,private,below_hs_grad,married,machine-op-inspct,husband,white,0,0,0,40,mexico,0
30,private,hs_grad,unmarried,other-service,child,white,1,0,0,19,united-states,0
34,local_gov,hs_grad,separated,machine-op-inspct,other_relative,black,0,0,0,40,united-states,0
34,state_gov,hs_grad,divorced,transport-moving,other_relative,white,1,0,0,40,united-states,0
20,private,bachelors,married,sales,husband,white,0,0,0,30,united-states,0
17,private,hs_grad,unmarried,handlers-cleaners,child,white,0,2176,0,18,united-states,0
32,state_gov,bachelors,married,exec-managerial,wife,white,1,0,0,40,united-states,1
29,private,hs_grad,divorced,farming-fishing,other_relative,white,0,0,0,40,united-states,0
33,private,below_hs_grad,unmarried,craft-repair,other_relative,white,1,0,0,35,united-states,0
25,private,hs_grad,married,transport-moving,husband,white,0,0,0,60,united-states,0
36,federal_gov,master,unmarried,prof-specialty,other_relative,white,0,0,1408,40,united-states,0
23,private,hs_grad,unmarried,handlers-cleaners,other_relative,white,0,0,0,72,dominican-republic,0
63,self_emp_inc,hs_grad,married,exec-managerial,husband,white,0,0,0,40,united-states,1
47,local_gov,master,married,prof-specialty,husband,white,0,0,0,40,united-states,0
80,unknown,hs_grad,widowed,unknown,other_relative,white,0,0,0,24,united-states,0
17,unknown,hs_grad,unmarried,unknown,child,white,0,0,0,40,united-states,0
40,self_emp_not_inc,bachelors,separated,prof-specialty,other_relative,white,1,2174,0,40,united-states,0
30,private,associate,married,other-service,wife,white,1,0,0,25,united-states,1
27,private,bachelors,unmarried,craft-repair,child,asian_pac_islander,0,0,1980,40,philippines,0
33,private,master,married,prof-specialty,husband,white,0,0,0,50,united-states,1
34,local_gov,hs_grad,unmarried,farming-fishing,other_relative,black,0,594,0,60,united-states,0
34,local_gov,bachelors,unmarried,protective-serv,other_relative,white,1,0,0,40,united-states,0
23,private,bachelors,married,adm-clerical,husband,white,0,0,0,40,united-states,0
42,local_gov,bachelors,married,adm-clerical,wife,white,1,0,0,40,united-states,0
29,private,bachelors,unmarried,prof-specialty,other_relative,white,0,0,0,40,united-states,0
45,private,hs_grad,divorced,adm-clerical,other_relative,white,1,0,0,28,united-states,0
24,federal_gov,hs_grad,unmarried,armed-forces,child,white,0,0,0,40,united-states,0
44,private,bachelors,married,prof-specialty,husband,white,0,0,0,40,united-states,1
27,private,below_hs_grad,unmarried,craft-repair,other_relative,white,0,0,0,40,mexico,0
20,private,bachelors,unmarried,sales,other_relative,white,0,0,0,35,united-states,0
44,private,hs_grad,widowed,exec-managerial,other_relative,black,1,0,0,40,united-states,0
51,private,hs_grad,married,craft-repair,husband,amer_indian_eskimo,0,0,0,40,united-states,0
20,private,hs_grad,married,machine-op-inspct,husband,white,0,0,0,40,united-states,0
17,unknown,hs_grad,unmarried,unknown,child,white,1,0,0,5,united-states,0
19,private,hs_grad,unmarried,machine-op-inspct,child,black,1,0,0,40,united-states,0
45,self_emp_inc,bachelors,married,craft-repair,husband,white,0,0,0,55,united-states,1
60,private,hs_grad,married,craft-repair,husband,white,0,0,0,40,united-states,1
42,private,associate,married,exec-managerial,husband,black,0,0,0,40,?,1
44,self_emp_not_inc,hs_grad,married,sales,wife,white,1,0,0,40,united-states,1
40,private,associate,married,machine-op-inspct,husband,asian_pac_islander,0,0,0,40,united-states,1
30,private,hs_grad,married,exec-managerial,wife,white,1,0,0,40,united-states,0
38,private,bachelors,married,transport-moving,husband,black,0,0,0,50,united-states,0
23,private,hs_grad,married,transport-moving,husband,white,0,0,0,60,united-states,0
32,unknown,bachelors,married,unknown,husband,white,0,0,0,40,united-states,0
44,private,associate,unmarried,farming-fishing,child,white,0,0,0,40,united-states,0
54,local_gov,hs_grad,married,transport-moving,husband,black,0,0,0,40,united-states,0
32,private,bachelors,married,prof-specialty,husband,white,0,0,0,50,united-states,0
50,private,below_hs_grad,separated,craft-repair,other_relative,white,0,0,0,40,united-states,0
24,private,bachelors,unmarried,tech-support,other_relative,white,1,0,0,20,united-states,0
37,private,hs_grad,married,adm-clerical,wife,white,1,0,0,60,united-states,0
52,private,hs_grad,divorced,transport-moving,other_relative,white,0,0,0,40,united-states,0
38,private,bachelors,married,transport-moving,husband,white,0,0,0,40,united-states,0
49,private,master,married,exec-managerial,husband,white,0,0,1977,45,united-states,1
30,private,bachelors,married,tech-support,wife,white,1,0,0,16,united-states,1
60,private,bachelors,unmarried,prof-specialty,other_relative,white,0,0,0,40,united-states,1
22,unknown,bachelors,unmarried,unknown,child,white,0,0,0,40,united-states,0
35,private,hs_grad,unmarried,craft-repair,other_relative,white,0,0,0,40,united-states,0
30,private,hs_grad,unmarried,transport-moving,other_relative,white,0,0,0,60,united-states,0
67,private,associate,divorced,other-service,other_relative,white,1,0,0,24,united-states,0
46,private,bachelors,unmarried,craft-repair,other_relative,white,1,0,0,40,united-states,0
17,private,below_hs_grad,unmarried,other-service,other_relative,white,0,0,0,6,united-states,0
22,private,bachelors,unmarried,handlers-cleaners,child,white,0,0,0,30,united-states,0
27,private,below_hs_grad,unmarried,other-service,other_relative,white,0,0,0,40,united-states,0
23,private,hs_grad,unmarried,other-service,other_relative,white,1,0,0,35,united-states,0
33,private,associate,married,craft-repair,husband,white,0,0,0,45,portugal,0
43,self_emp_not_inc,bachelors,married,craft-repair,husband,white,0,0,0,20,united-states,0
28,state_gov,bachelors,unmarried,prof-specialty,other_relative,white,0,0,0,20,united-states,0
41,private,hs_grad,separated,craft-repair,other_relative,white,1,0,0,40,united-states,0
52,unknown,hs_grad,unmarried,unknown,other_relative,black,0,594,0,40,united-states,0
25,private,bachelors,separated,adm-clerical,child,black,1,0,0,20,united-states,0
63,unknown,below_hs_grad,married,unknown,husband,white,0,0,0,35,united-states,0
59,local_gov,hs_grad,married,transport-moving,husband,white,0,0,0,45,united-states,0
45,local_gov,bachelors,divorced,prof-specialty,other_relative,white,1,0,0,40,united-states,0
38,private,bachelors,married,sales,husband,white,0,15024,0,60,united-states,1
40,private,hs_grad,unmarried,other-service,other_relative,white,1,0,0,35,united-states,0
46,federal_gov,hs_grad,divorced,adm-clerical,other_relative,white,0,0,0,40,united-states,0
35,private,associate,unmarried,exec-managerial,other_relative,white,1,0,0,60,united-states,0
34,private,hs_grad,divorced,prof-specialty,other_relative,white,1,0,0,25,united-states,0
33,private,bachelors,unmarried,craft-repair,child,white,0,0,0,20,united-states,0
41,private,hs_grad,divorced,adm-clerical,other_relative,white,1,0,0,36,united-states,0
20,private,bachelors,unmarried,machine-op-inspct,child,white,0,0,0,40,united-states,0
23,private,below_hs_grad,unmarried,other-service,child,white,0,0,0,40,el-salvador,0
26,private,bachelors,unmarried,prof-specialty,other_relative,white,1,0,0,35,united-states,0
72,unknown,hs_grad,married,unknown,husband,white,0,0,0,20,united-states,0
23,local_gov,hs_grad,unmarried,farming-fishing,other_relative,white,0,0,0,40,poland,0
62,local_gov,hs_grad,married,transport-moving,husband,white,0,0,0,40,united-states,0
52,private,bachelors,married,adm-clerical,husband,white,0,0,0,40,united-states,0
58,private,bachelors,divorced,other-service,other_relative,white,1,0,0,42,france,0
25,private,bachelors,unmarried,sales,other_relative,white,1,0,0,40,united-states,0
24,private,bachelors,unmarried,exec-managerial,other_relative,black,0,0,0,40,united-states,0
19,private,bachelors,unmarried,protective-serv,child,white,0,0,0,8,united-states,0
43,private,bachelors,married,exec-managerial,husband,white,0,0,0,40,united-states,0
47,local_gov,hs_grad,separated,adm-clerical,other_relative,black,1,0,0,40,united-states,0
39,private,hs_grad,divorced,other-service,other_relative,white,1,0,0,40,united-states,0
49,private,associate,separated,handlers-cleaners,other_relative,white,0,0,1380,42,united-states,0
53,unknown,below_hs_grad,widowed,unknown,other_relative,black,1,0,0,30,united-states,0
32,private,associate,unmarried,craft-repair,other_relative,white,0,0,0,45,united-states,0
34,private,bachelors,married,prof-specialty,husband,white,0,0,0,50,united-states,1
28,private,hs_grad,divorced,craft-repair,other_relative,white,0,0,0,45,united-states,0
57,unknown,associate,widowed,unknown,other_relative,white,1,0,0,38,united-states,0
25,private,bachelors,unmarried,adm-clerical,other_relative,amer_indian_eskimo,1,0,0,20,united-states,0
20,unknown,bachelors,unmarried,unknown,child,white,0,0,0,24,united-states,0
21,unknown,bachelors,unmarried,unknown,other_relative,white,1,0,0,35,united-states,0
34,private,bachelors,married,prof-specialty,husband,white,0,0,0,50,united-states,1
38,self_emp_inc,bachelors,married,exec-managerial,husband,white,0,15024,0,80,united-states,1
50,private,hs_grad,married,exec-managerial,husband,white,0,7688,0,50,united-states,1
24,local_gov,bachelors,divorced,handlers-cleaners,other_relative,black,0,0,0,50,united-states,0
37,local_gov,bachelors,married,tech-support,husband,white,0,0,0,45,united-states,1
44,private,bachelors,divorced,machine-op-inspct,other_relative,white,0,0,0,58,united-states,1
28,private,bachelors,married,sales,wife,white,1,0,0,40,united-states,0
