age,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,salary
33,federal_gov,hs_grad,divorced,adm-clerical,other_relative,black,female,0,0,35,united-states,<=50k
52,private,hs_grad,separated,craft-repair,other_relative,white,male,0,0,40,united-states,<=50k
53,state_gov,bachelors,divorced,prof-specialty,other_relative,white,female,0,0,57,united-states,<=50k
55,private,hs_grad,married,sales,husband,white,male,0,0,40,united-states,<=50k
41,private,bachelors,married,sales,husband,white,male,0,0,40,united-states,>50k
25,state_gov,bachelors,unmarried,tech-support,other_relative,asian_pac_islander,female,0,0,40,vietnam,<=50k
37,private,bachelors,unmarried,tech-support,child,black,female,0,0,40,united-states,<=50k
46,private,associate,married,prof-specialty,husband,white,male,0,0,60,united-states,<=50k
40,private,hs_grad,married,sales,husband,white,male,0,0,52,united-states,>50k
28,private,associate,married,machine-op-inspct,husband,white,male,0,0,40,united-states,>50k
42,private,hs_grad,married,transport-moving,husband,white,male,0,0,46,united-states,<=50k
18,private,hs_grad,unmarried,machine-op-inspct,child,white,male,0,0,20,united-states,<=50k
22,private,bachelors,unmarried,exec-managerial,other_relative,white,female,0,0,20,united-states,<=50k
32,private,below_hs_grad,married,transport-moving,husband,white,male,0,0,80,united-states,>50k
21,private,associate,unmarried,adm-clerical,other_relative,white,female,0,0,40,united-states,<=50k
58,private,hs_grad,married,handlers-cleaners,husband,black,male,0,0,20,united-states,>50k
26,private,hs_grad,married,craft-repair,husband,white,male,0,0,60,united-states,<=50k
23,private,bachelors,unmarried,machine-op-inspct,child,white,male,0,0,50,united-states,<=50k
62,unknown,below_hs_grad,married,unknown,husband,white,male,3411,0,50,united-states,<=50k
36,private,bachelors,married,adm-clerical,wife,white,female,0,0,12,united-states,>50k
55,state_gov,hs_grad,divorced,other-service,other_relative,white,female,0,0,38,united-states,<=50k
25,private,bachelors,unmarried,prof-specialty,other_relative,white,male,0,0,50,united-states,<=50k
47,state_gov,hs_grad,married,other-service,wife,white,female,0,0,7,united-states,>50k
29,private,bachelors,unmarried,prof-specialty,other_relative,white,male,0,0,45,united-states,<=50k
43,private,hs_grad,married,adm-clerical,husband,white,male,0,0,40,united-states,>50k
33,private,bachelors,unmarried,exec-managerial,other_relative,white,male,0,0,40,united-states,<=50k
46,private,bachelors,married,tech-support,husband,white,male,5178,0,40,united-states,>50k
20,federal_gov,hs_grad,unmarried,adm-clerical,child,white,female,0,0,40,united-states,<=50k
58,private,hs_grad,married,craft-repair,husband,white,male,0,0,40,united-states,<=50k
53,federal_gov,hs_grad,married,tech-support,husband,white,male,0,0,40,france,>50k
23,private,bachelors,unmarried,adm-clerical,other_relative,asian_pac_islander,female,0,0,40,united-states,<=50k
28,private,associate,married,adm-clerical,wife,black,female,0,0,35,haiti,<=50k
40,private,master,married,prof-specialty,husband,white,male,0,0,40,united-states,<=50k
78,self_emp_not_inc,bachelors,unmarried,exec-managerial,other_relative,white,male,99999,0,20,united-states,>50k
50,private,bachelors,married,tech-support,husband,white,male,0,0,40,united-states,>50k
45,private,hs_grad,divorced,adm-clerical,other_relative,white,female,0,0,40,united-states,<=50k
52,state_gov,bachelors,married,prof-specialty,husband,white,male,7688,0,40,united-states,>50k
73,state_gov,below_hs_grad,married,protective-serv,husband,white,male,2228,0,10,united-states,<=50k
37,private,hs_grad,married,craft-repair,husband,white,male,15024,0,45,united-states,>50k
40,federal_gov,hs_grad,divorced,adm-clerical,other_relative,white,female,0,0,22,united-states,<=50k
44,state_gov,bachelors,married,protective-serv,husband,black,male,0,0,99,united-states,<=50k
30,private,hs_grad,unmarried,adm-clerical,child,white,female,0,0,40,united-states,<=50k
17,unknown,below_hs_grad,unmarried,unknown,child,white,male,0,0,30,united-states,<=50k
21,private,bachelors,unmarried,adm-clerical,child,white,female,0,0,10,united-states,<=50k
30,private,master,unmarried,prof-specialty,other_relative,white,male,10520,0,40,united-states,>50k
41,self_emp_not_inc,bachelors,married,exec-managerial,husband,white,male,0,0,60,united-states,>50k
35,private,hs_grad,unmarried,tech-support,other_relative,white,female,1151,0,40,united-states,<=50k
25,private,below_hs_grad,unmarried,machine-op-inspct,other_relative,white,male,0,0,40,dominican-republic,<=50k
54,private,hs_grad,divorced,transport-moving,other_relative,white,male,0,0,56,united-states,>50k
37,self_emp_inc,bachelors,married,exec-managerial,husband,asian_pac_islander,male,0,0,75,thailand,>50k
46,unknown,associate,divorced,unknown,other_relative,white,male,0,0,30,united-states,<=50k
19,federal_gov,bachelors,unmarried,adm-clerical,child,white,female,0,0,10,united-states,<=50k
53,state_gov,doctorate,married,prof-specialty,husband,white,male,0,0,50,united-states,>50k
61,private,below_hs_grad,married,farming-fishing,other_relative,white,female,0,0,45,mexico,<=50k
18,private,hs_grad,unmarried,sales,child,white,female,0,0,20,united-states,<=50k
38,private,bachelors,separated,prof-specialty,other_relative,white,female,0,0,40,united-states,<=50k
19,private,hs_grad,unmarried,other-service,child,white,male,0,0,40,united-states,<=50k
23,private,bachelors,unmarried,adm-clerical,child,black,male,0,0,24,united-states,<=50k
39,private,bachelors,married,prof-specialty,other_relative,white,male,0,0,60,united-states,<=50k
36,self_emp_inc,bachelors,married,sales,husband,white,male,0,0,60,united-states,>50k
20,private,bachelors,unmarried,adm-clerical,child,white,female,0,0,10,united-states,<=50k
34,private,bachelors,married,prof-specialty,husband,asian_pac_islander,male,0,0,40,?,>50k
61,self_emp_not_inc,bachelors,married,prof-specialty,husband,white,male,0,0,50,england,>50k
65,private,hs_grad,divorced,adm-clerical,other_relative,white,female,0,2206,59,canada,<=50k
22,private,bachelors,unmarried,exec-managerial,other_relative,white,female,0,0,30,united-states,<=50k
21,private,bachelors,unmarried,adm-clerical,other_relative,white,female,0,0,40,united-states,<=50k
40,private,bachelors,married,sales,wife,white,female,0,0,40,united-states,>50k
39,private,hs_grad,divorced,machine-op-inspct,other_relative,black,female,0,0,70,united-states,<=50k
31,private,hs_grad,unmarried,craft-repair,other_relative,white,male,0,0,50,united-states,>50k
45,federal_gov,bachelors,married,adm-clerical,husband,white,male,5013,0,45,united-states,<=50k
57,self_emp_not_inc,doctorate,married,prof-specialty,husband,white,male,0,0,35,united-states,<=50k
29,unknown,bachelors,unmarried,unknown,other_relative,white,male,0,0,40,united-states,<=50k
31,private,bachelors,married,exec-managerial,husband,white,male,0,0,40,united-states,<=50k
35,private,bachelors,unmarried,prof-specialty,other_relative,white,male,0,0,40,united-states,<=50k
51,state_gov,master,married,prof-specialty,husband,white,male,0,0,60,united-states,>50k
20,private,hs_grad,unmarried,handlers-cleaners,child,white,male,0,0,40,united-states,<=50k
28,federal_gov,bachelors,unmarried,prof-specialty,other_relative,white,female,0,0,40,united-states,<=50k
31,private,hs_grad,married,sales,husband,white,male,3908,0,40,united-states,<=50k
26,unknown,hs_grad,unmarried,unknown,other_relative,white,female,0,0,16,united-states,<=50k
45,private,hs_grad,divorced,transport-moving,other_relative,white,female,0,0,55,united-states,<=50k
50,private,bachelors,married,exec-managerial,husband,white,male,0,0,40,united-states,>50k
22,state_gov,bachelors,unmarried,protective-serv,child,white,male,0,0,40,united-states,<=50k
28,state_gov,bachelors,unmarried,adm-clerical,other_relative,black,male,0,0,40,haiti,<=50k
28,private,bachelors,unmarried,other-service,child,white,female,0,0,50,united-states,<=50k
52,private,bachelors,unmarried,exec-managerial,other_relative,white,male,0,0,40,united-states,<=50k
39,private,bachelors,divorced,protective-serv,other_relative,black,female,0,0,30,united-states,<=50k
29,private,hs_grad,married,craft-repair,husband,black,male,0,0,40,united-states,<=50k
39,state_gov,associate,divorced,prof-specialty,other_relative,white,female,0,0,40,united-states,<=50k
52,self_emp_inc,hs_grad,divorced,exec-managerial,other_relative,white,male,0,0,38,united-states,<=50k
27,private,bachelors,unmarried,handlers-cleaners,other_relative,black,male,0,0,40,united-states,<=50k
59,private,hs_grad,separated,craft-repair,other_relative,amer_indian_eskimo,female,0,0,40,united-states,<=50k
23,private,bachelors,unmarried,other-service,other_relative,asian_pac_islander,male,0,0,40,dominican-republic,<=50k
42,private,bachelors,married,exec-managerial,wife,white,female,0,0,40,el-salvador,>50k
39,private,bachelors,married,exec-managerial,husband,white,male,0,0,40,united-states,>50k
19,private,hs_grad,unmarried,adm-clerical,child,white,female,0,0,20,united-states,<=50k
43,federal_gov,bachelors,divorced,handlers-cleaners,other_relative,asian_pac_islander,male,0,0,40,united-states,<=50k
34,private,doctorate,married,prof-specialty,husband,white,male,0,0,45,united-states,>50k
23,private,hs_grad,unmarried,machine-op-inspct,child,black,female,0,0,40,united-states,<=50k
51,self_emp_inc,bachelors,separated,sales,other_relative,white,female,0,0,40,united-states,<=50k
18,private,hs_grad,unmarried,handlers-cleaners,child,white,male,0,0,20,united-states,<=50k
40,private,hs_grad,unmarried,craft-repair,other_relative,white,male,0,0,40,united-states,<=50k
36,private,bachelors,married,exec-managerial,husband,white,male,0,0,55,united-states,>50k
58,private,hs_grad,married,other-service,husband,white,male,0,0,20,united-states,<=50k
47,private,bachelors,married,exec-managerial,husband,white,male,0,0,40,united-states,>50k
34,state_gov,hs_grad,married,tech-support,husband,white,male,0,0,40,united-states,>50k
64,state_gov,hs_grad,married,craft-repair,husband,white,male,0,0,99,united-states,<=50k
20,private,bachelors,unmarried,handlers-cleaners,child,white,male,0,0,20,united-states,<=50k
23,private,bachelors,unmarried,sales,child,white,female,0,0,25,united-states,<=50k
50,state_gov,hs_grad,married,handlers-cleaners,husband,white,male,0,0,40,united-states,<=50k
20,private,hs_grad,unmarried,other-service,child,white,female,0,0,20,united-states,<=50k
39,federal_gov,hs_grad,married,adm-clerical,husband,white,male,0,0,50,united-states,<=50k
27,state_gov,bachelors,unmarried,protective-serv,child,white,female,0,0,40,united-states,>50k
25,private,hs_grad,unmarried,other-service,other_relative,white,male,0,0,40,united-states,<=50k
33,private,associate,separated,adm-clerical,child,black,female,0,0,50,united-states,<=50k
55,private,bachelors,married,exec-managerial,husband,white,male,0,0,45,united-states,>50k
38,private,bachelors,unmarried,other-service,child,white,male,0,0,40,united-states,<=50k
41,self_emp_not_inc,hs_grad,married,machine-op-inspct,husband,white,male,0,0,25,united-states,<=50k
17,private,hs_grad,unmarried,other-service,child,white,female,0,0,15,united-states,<=50k
29,private,hs_grad,unmarried,other-service,other_relative,black,female,0,0,25,united-states,<=50k
27,private,hs_grad,divorced,adm-clerical,other_relative,white,male,0,0,38,united-states,<=50k
49,private,bachelors,married,sales,husband,white,male,7688,0,40,united-states,>50k
52,private,hs_grad,divorced,machine-op-inspct,other_relative,white,female,0,0,38,united-states,<=50k
34,private,hs_grad,unmarried,other-service,other_relative,black,male,0,0,30,united-states,<=50k
22,state_gov,bachelors,unmarried,adm-clerical,other_relative,white,female,0,0,40,united-states,<=50k
45,self_emp_inc,bachelors,married,exec-managerial,husband,white,male,0,0,50,united-states,>50k
25,private,bachelors,divorced,adm-clerical,other_relative,white,female,0,0,40,united-states,<=50k
33,private,below_hs_grad,separated,handlers-cleaners,other_relative,white,male,0,0,40,united-states,<=50k
38,private,bachelors,married,tech-support,husband,white,male,0,0,40,united-states,>50k
32,private,below_hs_grad,separated,craft-repair,other_relative,white,male,0,0,40,el-salvador,<=50k
24,private,bachelors,unmarried,prof-specialty,other_relative,black,male,0,0,40,united-states,<=50k
48,private,below_hs_grad,married,craft-repair,husband,white,male,0,0,32,dominican-republic,<=50k
30,self_emp_not_inc,hs_grad,unmarried,craft-repair,other_relative,white,male,99999,0,50,united-states,>50k
74,self_emp_inc,bachelors,widowed,exec-managerial,other_relative,white,male,0,0,40,united-states,<=50k
24,private,hs_grad,married,craft-repair,husband,white,male,0,0,60,united-states,<=50k
32,private,bachelors,divorced,machine-op-inspct,other_relative,white,female,0,0,40,united-states,<=50k
20,unknown,bachelors,unmarried,unknown,child,white,male,1055,0,50,united-states,<=50k
27,unknown,hs_grad,unmarried,unknown,child,black,male,0,0,40,united-states,<=50k
22,private,bachelors,unmarried,exec-managerial,other_relative,white,female,0,0,40,united-states,<=50k
22,private,below_hs_grad,married,craft-repair,husband,white,male,0,0,48,mexico,<=50k
24,private,bachelors,married,craft-repair,husband,white,male,0,0,40,united-states,<=50k
32,private,hs_grad,unmarried,machine-op-inspct,other_relative,white,male,0,0,40,united-states,<=50k
47,state_gov,bachelors,married,craft-repair,husband,white,male,0,0,40,united-states,>50k
62,federal_gov,hs_grad,married,adm-clerical,husband,black,male,0,0,40,united-states,<=50k
40,private,associate,divorced,tech-support,other_relative,white,male,3325,0,40,united-states,<=50k
36,private,associate,married,exec-managerial,husband,white,male,0,0,44,united-states,>50k
47,private,bachelors,separated,prof-specialty,other_relative,white,female,0,0,50,united-states,<=50k
35,private,associate,divorced,prof-specialty,other_relative,white,female,0,0,40,united-states,<=50k
29,private,hs_grad,married,sales,husband,white,male,0,0,60,united-states,<=50k
19,private,bachelors,unmarried,adm-clerical,other_relative,white,male,0,0,30,nicaragua,<=50k
36,private,below_hs_grad,unmarried,other-service,other_relative,white,male,0,0,35,united-states,<=50k
20,private,associate,unmarried,sales,other_relative,black,female,0,0,35,united-states,<=50k
44,state_gov,bachelors,unmarried,other-service,other_relative,black,female,0,0,40,united-states,<=50k
21,state_gov,bachelors,unmarried,other-service,child,white,female,0,0,14,united-states,<=50k
38,self_emp_not_inc,bachelors,married,prof-specialty,husband,white,male,0,0,70,united-states,<=50k
20,self_emp_inc,hs_grad,unmarried,farming-fishing,child,white,male,0,0,70,united-states,<=50k
36,private,associate,married,exec-managerial,wife,white,female,7298,0,55,united-states,>50k
59,private,bachelors,separated,sales,other_relative,white,male,14084,0,60,united-states,>50k
52,self_emp_inc,bachelors,married,sales,husband,white,male,15024,0,50,united-states,>50k
27,private,master,unmarried,sales,child,white,male,0,0,40,united-states,<=50k
